,Data,AMAZONAS_ena,ARAGUARI_ena,CAPIVARI_ena,DOCE_ena,GRANDE_ena,IGUACU_ena,ITABAPOANA_ena,ITAJAI_ena,JACUI_ena,JEQUITINHONHA_ena,MUCURI_ena,PARAGUACU_ena,PARAGUAI_ena,PARAIBA_ena,PARANA_ena,PARANAIBA_ena,PARANAPANEMA_ena,PARNAIBA_ena,SFRANCISCO_ena,TIETE_ena,TOCANTINS_ena,URUGUAI_ena
55,2020-02-25,24763.78125,321.43499756,84.67199707,1091.01098633,12550.359375,1064.49401855,154.7559967,25.19400024,176.9730072,298.87200928,8.89700031,25.13500023,858.35302734,1582.99804688,27019.7578125,9359.61132813,1266.68395996,169.44700623,13955.98242188,2077.61791992,13843.25390625,534.07897949
56,2020-02-26,25046.41601563,336.61700439,87.09700012,1044.81896973,12129.35058594,1538.23303223,124.22299957,64.79399872,323.03201294,327.09100342,5.86600018,23.12800026,813.60601807,1694.65100098,26831.18945313,10075.60644531,1270.77099609,169.32600403,13612.76660156,2721.00708008,13911.80371094,998.61297607
57,2020-02-27,25787.13867188,356.86999512,87.54299927,1006.54602051,11767.890625,2291.10400391,109.95200348,213.33599854,314.91900635,360.89099121,6.67399979,21.4829998,716.87902832,2032.51196289,26858.37109375,11005.37597656,1337.18994141,168.00300598,13399.53320313,2627.79711914,13987.61035156,1557.88696289
58,2020-02-28,26351.4453125,365.04699707,79.18399811,1326.97998047,11607.00195313,2658.95605469,203.55799866,188.53399658,241.05900574,387.88000488,5.17399979,19.82900047,671.31097412,2098.45507813,26794.35742188,11987.74414063,1372.60803223,168.38000488,13297.85644531,2585.30004883,14071.68359375,1806.08496094
59,2020-02-29,26789.06835938,358.4039917,70.3789978,1952.06201172,11832.71484375,2687.51098633,278.52398682,105.625,208.2440033,432.95199585,4.80800009,19.34600067,730.28198242,2095.10107422,26756.41992188,12866.64355469,1363.15405273,168.50799561,13248.26757813,2399.0859375,14472.04980469,1658.35900879
60,2020-03-01,27283.37695313,329.90200806,71.65499878,2268.98803711,12155.78515625,2646.08789063,289.28601074,78.93299866,174.76199341,497.9289856,26.94000053,18.20299911,728.77001953,2227.67700195,26793.99414063,13640.25292969,1281.37805176,175.77900696,13449.66699219,2634.3059082,14969.58984375,1399.95495605
61,2020-03-02,27586.05664063,304.41699219,88.24500275,2762.85400391,12511.58300781,2562.62792969,300.89199829,63.43899918,141.11599731,677.0880127,30.12800026,16.54899979,734.78900146,2332.77001953,26941.34570313,14435.0703125,1189.73095703,193.47799683,13649.59179688,3075.88891602,15362.33007813,1184.09802246
62,2020-03-03,27883.85742188,309.18899536,171.13000488,3539.16308594,12774.6484375,2344.00488281,285.25500488,53.82899857,133.02099609,990.40002441,22.13699913,14.43000031,764.76000977,2310.4609375,27251.26367188,15066.50097656,1082.51794434,228.17900085,13818.55664063,2791.55908203,15835.79589844,1003.53601074
63,2020-03-04,27978.3203125,353.14099121,163.41000366,3662.72900391,12831.16894531,2062.41699219,252.03999329,48.5870018,125.48999786,1179.61694336,20.86499977,12.40499973,775.24200439,2265.89306641,27595.37109375,15290.11914063,992.23999023,273.81799316,13808.54296875,2410.67089844,16525.84765625,865.9039917
64,2020-03-05,27954.97460938,403.05999756,104.64299774,3549.84399414,12663.72460938,1775.24804688,244.83700562,46.73199844,118.87400055,1382.18701172,21.27499962,16.06599998,701.86102295,2199.34399414,27962.65625,14792.08105469,923.36102295,375.88198853,13959.6953125,2103.15795898,17299.43359375,752.75500488
65,2020-03-06,27926.82226563,409.42098999,88.81900024,3151.10302734,12283.22363281,1541.14904785,221.08500671,44.94900131,110.47599792,1595.53405762,26.53000069,15.23900032,545.26800537,1931.72705078,28261.13085938,14043.16992188,872.9329834,398.87298584,14011.31152344,1809.40795898,18628.62304688,674.6630249
66,2020-03-07,27835.828125,365.19000244,76.50499725,2913.08203125,11718.63671875,1356.96496582,192.28999329,43.13100052,106.50800323,1855.81005859,42.91199875,15.13700008,494.02999878,1707.11694336,28522.74414063,13417.00097656,831.26202393,416.32400513,13483.54589844,1606.91796875,19560.2890625,598.61999512
67,2020-03-08,28027.06445313,305.3999939,69.93199921,2650.83789063,11030.74023438,1209.99597168,177.4960022,39.58300018,104.20700073,2089.31005859,75.64700317,15.20199966,468.57299805,1610.08605957,28528.51757813,12953.39746094,794.51898193,417.07800293,13169.10351563,1586.73706055,20310.859375,544.89398193
68,2020-03-09,28219.95703125,259.46398926,67.06099701,2367.29296875,10275.51953125,1098.8449707,161.92599487,37.13999939,94.27600098,2127.9230957,79.87000275,18.72299957,459.41900635,1547.40197754,28503.34960938,12449.625,755.49499512,414.38598633,13169.34179688,1422.31799316,20499.09570313,482.17599487
69,2020-03-10,28434.87695313,234.65699768,65.14700317,1796.07995605,9539.70605469,1004.83599854,141.47999573,25.26499939,91.07299805,2299.56298828,78.58399963,16.18700027,455.51998901,1489.55004883,28185.1171875,11872.18359375,730.50799561,413.68899536,13470.20410156,1361.44104004,20815.34375,447.16400146
70,2020-03-11,28518.11328125,212.64399719,64.31700134,1534.29003906,8835.79199219,928.67102051,128.76100159,25.40800095,73.67099762,2252.58691406,85.69999695,18.3239994,454.17098999,1529.69995117,27678.60351563,11205.26464844,709.12597656,404.58700562,13768.48730469,1277.86096191,21491.01171875,420.64801025
71,2020-03-12,28384.2421875,207.3789978,62.97800064,1412.08105469,8215.23730469,887.38000488,120.91699982,22.00200081,71.93499756,1978.13696289,90.19100189,28.88899994,446.89599609,1458.19995117,26966.40625,10439.43652344,687.55102539,378.18899536,13888.66308594,1207.54296875,22103.390625,402.0039978
72,2020-03-13,28109.01171875,202.8999939,63.87099838,1398.01501465,7654.84277344,831.04400635,136.38600159,23.57099915,76.65000153,1774.65905762,84.29399872,36.4620018,436.74099731,1389.74902344,26094.6171875,9702.671875,669.60900879,343.22399902,13852.65136719,1150.30700684,22878.66796875,370.23199463
73,2020-03-14,27806.32226563,199.39100647,63.74300003,1261.91894531,7141.82519531,798.52697754,197.16499329,23.3220005,131.04299927,1467.70202637,81.73999786,63.11100006,427.31201172,1301.45495605,25059.82226563,9033.17285156,652.77099609,311.91500854,13352.37597656,1119.70300293,23438.36328125,349.07699585
74,2020-03-15,27385.87109375,198.21499634,63.10499954,1159.91894531,6692.62695313,737.42999268,181.57800293,18.32900047,101.39299774,1204.81103516,76.82499695,134.66000366,425.51199341,1270.83496094,23859.82421875,8455.33886719,644.41900635,302.29299927,13112.49902344,1116.26599121,23885.90039063,333.68301392
75,2020-03-16,27217.32226563,211.50100708,61.50999832,1095.35803223,6370.24121094,694.80200195,160.94700623,18.18700027,80.50099945,1037.55895996,80.4280014,223.48199463,429.26901245,1296.76000977,22638.98242188,7977.37597656,640.48297119,310.56900024,13040.34277344,1117.0090332,24085.69335938,329.86700439
76,2020-03-17,27349.16210938,248.28300476,60.04199982,1001.48797607,6194.41113281,669.79498291,128.30599976,15.08399963,68.13700104,878.9619751,79.48200226,292.23300171,445.00500488,1378.3079834,21401.67578125,7576.5390625,643.86901855,323.64001465,13098.36914063,1169.44104004,24283.23632813,317.85501099
77,2020-03-18,27245.95898438,310.73098755,58.51100159,921.09698486,6148.5859375,706.10699463,131.19000244,18.04400063,78.70300293,719.31799316,74.22299957,384.74499512,457.74200439,1321.83996582,20231.16796875,7263.55078125,664.059021,358.52999878,13228.44042969,1141.29699707,24510.68164063,322.00500488
78,2020-03-19,27056.34765625,408.97198486,56.27799988,921.7210083,6153.94824219,853.85302734,145.51199341,34.03699875,84.31300354,567.7210083,62.49200058,468.0289917,458.99798584,1333.87304688,19261.29296875,7032.22802734,697.09197998,449.15899658,13498.97070313,1182.46594238,25072.16601563,374.83300781
79,2020-03-20,26905.63085938,502.60998535,53.5340004,978.11798096,6186.34082031,969.64202881,141.75,32.50400162,92.30500031,496.65499878,54.43799973,432.83099365,474.44699097,1404.50805664,18496.98046875,6958.19384766,735.16400146,438.60998535,13897.13671875,1181.97900391,25421.75195313,455.49301147
80,2020-03-21,26968.5703125,553.49700928,51.23699951,1184.75,6308.76513672,968.72802734,183.17999268,25.26499939,91.06300354,525.23400879,47.00600052,288.52600098,489.07998657,1459.63000488,17855.52539063,7018.68896484,835.309021,395.51501465,14443.04003906,1193.48498535,25783.6328125,498.28900146
81,2020-03-22,27333.7421875,552.10797119,50.59899902,1748.38598633,6608.66601563,911.14398193,247.51899719,18.22200012,91.80000305,595.86602783,40.13100052,182.87600708,502.2869873,1424.66503906,17325.98046875,7237.90087891,959.26397705,386.24700928,15085.23242188,1205.63305664,26117.64257813,483.99398804
82,2020-03-23,27520.55859375,520.16101074,49.13100052,2079.98510742,6873.12890625,853.37298584,233.17999268,18.22200012,90.85099792,696.74200439,38.74300003,340.59799194,504.72399902,1360.22399902,17033.91210938,7585.35302734,1057.25598145,407.07800293,15548.21484375,1189.85900879,26102.55273438,445.34799194
83,2020-03-24,27227.1953125,481.48800659,46.70700073,1822.79296875,6969.02392578,812.14599609,200.47099304,12.97999954,84.8769989,804.184021,43.53699875,469.55300903,520.4130249,1291.88696289,16854.6328125,7772.77685547,1111.77294922,470.86499023,15706.24511719,1162.8079834,26131.5,398.70098877
84,2020-03-25,27415.00585938,437.15100098,43.06999969,1639.23596191,6876.86523438,775.44598389,161.875,14.76299953,87.46600342,941.65002441,53.56800079,329.27099609,535.81402588,1164.63098145,16749.50585938,7877.33105469,1088.59094238,526.0579834,15633.56738281,1119.10498047,26304.76953125,356.21200562
85,2020-03-26,27861.66601563,402.43600464,40.83599854,1300.19299316,6647.33398438,736.190979,133.97399902,14.69200039,89.44200134,975.62701416,61.31299973,131.1289978,552.52197266,1160.05102539,16745.25585938,8090.54980469,1002.52600098,465.53201294,15514.40625,1070.38195801,27718.62695313,326.89001465
86,2020-03-27,28210.11328125,378.70098877,39.87900162,1074.37194824,6303.89697266,690.67901611,120.36000061,14.62100029,94.54799652,694.98297119,63.33499908,130.31100464,525.7880249,1173.48205566,16929.44335938,8432.50195313,899.41900635,415.16299438,15254.03417969,1044.20996094,29511.68945313,310.36801147
87,2020-03-28,28473.38867188,366.25500488,39.30500031,1021.17102051,5922.9140625,643.93597412,112.31400299,14.60299969,89.84799957,681.80401611,56.00099945,137.80999756,510.43798828,1135.11206055,17141.9765625,8729.81054688,803.43200684,395.6210022,15046.83984375,1004.4130249,29144.3671875,303.93099976
88,2020-03-29,28285.10742188,363.62799072,39.68799973,954.21697998,5570.87304688,611.31500244,105.3809967,14.67399979,94.49500275,673.47802734,53.14400101,141.16400146,503.23300171,1114.61901855,17276.828125,8845.60742188,732.13702393,366.4710083,14819.37402344,1032.38793945,27653.56640625,284.60501099
89,2020-03-30,27936.4375,369.8210144,39.68799973,894.23797607,5355.1640625,591.28399658,101.09600067,14.85200024,90.54699707,682.9699707,47.13499832,136.29499817,491.51400757,1183.02294922,17297.46679688,8717.91894531,686.85302734,347.1210022,14540.55566406,999.34100342,26219.58203125,280.14401245
90,2020-03-31,27771.03320313,389.33700562,38.79499817,868.73602295,5259.50292969,582.25,106.6289978,21.59199905,82.05500031,626.29998779,42.3769989,101.19000244,480.31799316,1402.01403809,17287.08398438,8388.56933594,669.40899658,327.69198608,14357.93066406,994.97698975,24752.00976563,276.02200317
91,2020-04-01,27976.83203125,424.38101196,36.05099869,831.9329834,5366.34423828,559.14898682,114.08499908,27.19099998,72.20999908,439.69900513,33.51599884,87.95800018,474.58599854,1550.84399414,17130.13085938,8061.16699219,660.88397217,313.74700928,14332.21289063,992.34197998,23558.7734375,284.61801147
92,2020-04-02,28435.76367188,489.2210083,34.58300018,874.22302246,5563.17285156,537.49597168,131.02200317,28.81299973,71.55599976,372.09698486,28.49399948,77.14199829,467.60101318,1479.31298828,16958.82226563,7795.11914063,646.78601074,283.19900513,14436.79589844,991.71002197,22531.67382813,285.63800049
93,2020-04-03,28730.17382813,552.08197021,32.1590004,877.50598145,5721.375,522.05200195,127.125,21.93099976,77.7559967,334.54901123,24.29299927,69.29000092,448.86700439,1400.03405762,16776.08789063,7537.95410156,627.03601074,236.6519928,14438.83886719,975.38500977,21648.78710938,290.33599854
94,2020-04-04,28680.76367188,596.87097168,31.90399933,857.20697021,5738.70117188,493.89801025,117.77899933,19.96999931,78.42199707,310.13198853,24.21299934,64.36599731,439.94699097,1288.23400879,16597.28125,7295.19580078,609.98699951,203.19400024,14401.42578125,954.05700684,20985.54882813,295.33700562
95,2020-04-05,28501.39257813,613.78497314,34.90200043,813.22198486,5601.97802734,514.29797363,119.07800293,12.9090004,85.75800323,292.1499939,22.25799942,59.44100189,445.63400269,1142.95202637,16359.25097656,7050.79101563,590.64099121,178.85800171,14362.42578125,924.19799805,20292.640625,320.06399536
96,2020-04-06,28376.78515625,612.6550293,37.39099884,770.74298096,5382.74023438,538.54901123,102.34400177,14.56700039,101.19400024,288.00698853,18.33399963,55.17599869,442.5249939,1001.61102295,16128.32714844,6757.89599609,571.73101807,166.02799988,14082.92578125,881.13800049,19624.65039063,329.55599976
97,2020-04-07,28133.35351563,603.51202393,40.32600021,734.43701172,5133.30615234,622.5380249,95.15799713,18.15099907,109.97299957,290.33099365,17.7670002,51.0320015,426.66299438,1016.11798096,15909.32910156,6482.46289063,578.62701416,157.54800415,13911.24023438,849.81896973,19145.04296875,357.25500488
98,2020-04-08,27900.12109375,583.52600098,40.83599854,853.91497803,4888.19189453,668.69897461,145.32600403,27.03000069,105.61100006,295.49099731,19.70899963,47.08300018,416.80099487,1059.36401367,15759.65136719,6289.79003906,595.54199219,156.64300537,13681.65429688,827.55499268,18759.04101563,405.36898804
99,2020-04-09,27510.63867188,591.73400879,41.34700012,1156.51696777,4665.74902344,664.87402344,155.16099548,23.60700035,98.97399902,403.48599243,20.93600082,45.33599854,412.79400635,1002.54699707,15477.296875,6205.12011719,618.75799561,155.74299622,13486.72753906,810.11602783,18307.7734375,451.92300415
100,2020-04-10,27078.98242188,635.09399414,38.92200089,1194.98498535,4479.04394531,623.52502441,110.71099854,18.25799942,97.41100311,447.09500122,19.83399963,47.0359993,409.45999146,920.60498047,15140.62304688,6145.53710938,627.28198242,154.85299683,13469.76660156,785.45300293,17975.58984375,439.56298828
101,2020-04-11,26665.11523438,693.13201904,35.98699951,1062.78601074,4339.84521484,572.99700928,96.96299744,12.85499954,100.18099976,477.14599609,23.38699913,47.78900146,402.7829895,944.03497314,14804.40917969,6055.14990234,620.64300537,164.897995,13481.5390625,767.95697021,17816.98828125,395.17498779
102,2020-04-12,26675.64453125,742.79302979,34.52000046,1040.28405762,4218.20117188,548.48901367,115.02999878,12.87300014,101.22200012,448.05300903,31.47599983,58.80899811,399.99301147,969.52502441,14441.20507813,5910.07519531,608.08001709,182.34399414,13495.05957031,746.17401123,17831.70703125,348.87799072
103,2020-04-13,27125.5,782.62701416,37.26300049,1033.80102539,4115.39013672,565.63800049,113.19100189,14.71000004,97.11599731,418.96499634,36.06900024,148.78399658,402.55999756,966.2119751,14206.93945313,5734.07617188,585.25299072,209.96699524,13463.4296875,732.50799561,18173.69921875,344.76800537
104,2020-04-14,27384.74804688,799.29400635,37.51900101,971.28997803,4035.31005859,625.36102295,98.27899933,14.72799969,96.35900116,435.97198486,36.48899841,200.1309967,408.87200928,937.78100586,13977.60839844,5616.18505859,570.73999023,237.5980072,13475.78710938,723.43798828,18496.73828125,374.24398804
105,2020-04-15,27459.22851563,796.4119873,37.51900101,860.05401611,4029.84106445,672.13897705,90.23200226,18.09700012,94.10399628,429.6619873,34.5379982,194.75100708,420.7170105,930.53997803,13733.65429688,5583.08203125,572.65802002,303.03500366,13698.85742188,724.13500977,19204.77734375,423.18200684
106,2020-04-16,27290.73828125,763.03997803,33.37099838,835.01898193,4031.06811523,665.55700684,85.76200104,18.22200012,89.43599701,425.33401489,32.26599884,190.20700073,450.31100464,911.26800537,13554.24316406,5663.54101563,580.15301514,343.67999268,13571.33984375,713.559021,20625.1875,453.39498901
107,2020-04-17,26826.95703125,711.60198975,31.64800072,868.36798096,4022.20288086,637.92199707,82.5739975,16.63500023,89.03600311,397.33300781,28.70400047,212.54499817,439.7250061,881.37597656,13288.04101563,5788.70703125,576.62902832,416.04901123,12932.35546875,711.75598145,21869.13671875,437.43701172
108,2020-04-18,26617.44335938,687.44500732,33.11600113,794.23297119,3985.17797852,601.36199951,79.01399994,14.47799969,86.64800262,353.86801147,27.95800018,241.44299316,421.4079895,874.61602783,13106.24121094,5862.83496094,559.67797852,477.89801025,12247.5,702.98498535,22873.0078125,394.38500977
109,2020-04-19,26887.2578125,716.690979,38.79499817,798.12799072,3944.36694336,580.65802002,78.10299683,12.76599979,90.36499786,318.50201416,24.06100082,272.81298828,412.67700195,851.47601318,12985.32910156,5948.27392578,547.03100586,399.38598633,11450.68945313,694.4050293,23665.546875,355.49099731
110,2020-04-20,27107.15234375,815.49499512,41.72999954,805.59399414,3883.29394531,555.43902588,77.32700348,12.85499954,86.43699646,284.82598877,22.30699921,319.11499023,428.7210083,821.16101074,12865.56152344,6027.86621094,536.04602051,333.95999146,10401.9921875,681.17700195,23869.44140625,316.20401001
111,2020-04-21,27198.91601563,941.29498291,40.26200104,770.56896973,3805.31494141,537.6539917,73.76799774,12.85499954,92.25099945,255.25,20.34700012,389.98498535,430.92700195,806.76000977,12864.62109375,6091.09912109,530.56097412,429.59100342,9789.79980469,672.91601563,23871.96679688,294.14401245
112,2020-04-22,27160.171875,1032.02697754,36.05099869,736.47399902,3715.84008789,509.97900391,72.65499878,12.80200005,91.21600342,234.48100281,16.00300026,444.77999878,418.68600464,790.20397949,12820.27832031,6166.82714844,525.67901611,390.55499268,9559.67675781,660.84997559,24045.57226563,270.40701294
113,2020-04-23,26898.83203125,1088.43603516,33.11600113,704.06298828,3620.97509766,490.20098877,70.39399719,12.87300014,89.69400024,218.58799744,18.73500061,475.42498779,409.34899902,783.40899658,12714.19140625,6287.69482422,518.309021,355.6619873,9442.16699219,648.67102051,24658.5546875,257.96899414
114,2020-04-24,26367.75585938,1103.2199707,31.90399933,665.67199707,3524.57592773,474.91699219,69.09500122,12.8380003,79.3239975,207.52000427,19.48500061,493.33999634,398.625,813.36999512,12616.04589844,6456.25585938,512.17700195,429.35299683,9258.36621094,638.82501221,25301.2734375,239.01199341
115,2020-04-25,25837.4375,1121.5279541,31.64800072,649.28997803,3436.65893555,454.74899292,67.40899658,12.85499954,75.14700317,199.09500122,17.67300034,473.07400513,384.10699463,780.55999756,12501.11425781,6606.18115234,510.07699585,401.07800293,8836.24609375,635.04199219,25652.48632813,233.16299438
116,2020-04-26,25405.50195313,1125.70495605,31.84000015,638.35699463,3362.00292969,436.17001343,67.40899658,11.09000015,74.95200348,187.28300476,15.15100002,400.52200317,373.91400146,744.34899902,12537.94433594,6595.16503906,507.9710083,366.49798584,8458.38183594,631.48400879,24870.40820313,216.89500427
117,2020-04-27,25058.28125,1130.2130127,31.71199989,620.14697266,3285.60498047,430.97399902,65.9240036,11.09000015,78.95500183,173.96000671,15.11100006,273.76098633,371.75100708,754.08300781,12592.02148438,6390.29589844,506.29299927,344.70901489,8056.03515625,630.90997314,23963.22265625,214.55700684
118,2020-04-28,24729.1796875,1114.6340332,31.71199989,597.15997314,3214.67797852,422.51501465,63.84899902,11.09000015,81.78500366,164.59599304,17.11499977,182.43899536,370.22000122,755.70300293,12610.99511719,6077.08105469,501.48901367,314.19900513,7582.11914063,626.9699707,23030.89648438,202.67700195
119,2020-04-29,24458.02148438,1126.24499512,31.64800072,581.97198486,3151.15893555,415.22799683,62.54999924,11.09000015,87.8010025,156.21899414,16.27599907,89.49099731,367.29699707,725.63897705,12541.22265625,5710.28417969,498.22000122,279.3210144,7464.078125,623.91900635,21973.78710938,200.75700378
120,2020-04-30,24245.0390625,1146.13195801,31.58399963,568.73797607,3095.80810547,403.70498657,62.16199875,11.09000015,84.40200043,150.75,17.74399948,119.95999908,366.58200073,713.42102051,12318.41503906,5396.77490234,492.10299683,253.16700745,7477.77685547,619.21899414,20920.73828125,189.9960022
121,2020-05-01,24150.24609375,1192.51293945,31.84000015,556.72302246,3045.96704102,403.38000488,60.6780014,11.09000015,82.46900177,144.83700562,19.16799927,103.21600342,369.4710083,727.87402344,12119.36425781,5172.05908203,488.29998779,231.3789978,7503.06591797,615.56201172,19918.04882813,190.08900452
122,2020-05-02,24176.54492188,1231.96398926,31.58399963,547.61401367,2995.06689453,393.02301025,58.99100113,11.09000015,77.58200073,137.93600464,16.0170002,93.59799957,370.1579895,712.2119751,11931.28027344,5005.44824219,486.86099243,215.0249939,7458.22412109,612.690979,19049.24023438,182.47999573
123,2020-05-03,24170.79492188,1246.95800781,31.84000015,539.54400635,2947.66503906,383.44500732,58.99100113,11.09000015,75.77400208,132.81599426,14.29399967,85.375,357.89599609,717.23498535,11781.12304688,4838.41015625,485.48400879,198.6230011,7334.10009766,610.55401611,18214.01953125,191.86300659
124,2020-05-04,24105.73632813,1247.10302734,30.11700058,532.2800293,2911.46289063,388.05899048,57.69200134,11.09000015,97.76100159,126.31600189,13.73099995,77.45800018,350.24700928,726.63098145,11472.67480469,4696.45410156,487.30801392,182.30299377,7297.08886719,613.03302002,17398.66210938,211.47799683
125,2020-05-05,23918.03515625,1248.31103516,30.37199974,525.47302246,2883.98095703,400.17599487,57.70899963,11.09000015,128.50900269,121.82099915,14.61499977,66.07499695,349.23599243,735.23297119,11248.86328125,4582.66210938,488.76400757,170.72099304,7423.30908203,616.21099854,16621.78125,271.73300171
126,2020-05-06,23713.01171875,1265.93798828,30.11700058,526.70599365,2858.75610352,438.56900024,57.11800003,11.09000015,167.73800659,118.78700256,13.04800034,63.0,338.20800781,735.07897949,11011.96679688,4485.0078125,489.82699585,159.19099426,7532.33496094,624.625,15877.75292969,325.45001221
127,2020-05-07,23526.40234375,1283.65002441,31.84000015,535.00701904,2837.45092773,465.43600464,63.49499893,9.30700016,159.1230011,115.87400055,12.21800041,59.92399979,333.4460144,748.6539917,10785.27246094,4417.41015625,487.33499146,153.4019928,7554.86181641,629.95098877,15129.66308594,359.5880127
128,2020-05-08,23329.8515625,1306.01000977,30.11700058,539.66497803,2818.20605469,469.69000244,88.98400116,9.30700016,133.0019989,115.71700287,12.60200024,57.36899948,335.32699585,744.5880127,10634.33691406,4377.50878906,482.92599487,147.61300659,7528.06201172,632.71502686,14362.1640625,355.04598999
129,2020-05-09,23126.54882813,1356.87402344,28.90500069,545.66601563,2801.99194336,446.20498657,78.20500183,9.30700016,107.32800293,115.98300171,12.18700027,54.45100021,348.24200439,725.88800049,10475.1171875,4342.29394531,476.5329895,147.64300537,7342.60205078,623.77502441,13654.84863281,322.23001099
130,2020-05-10,22816.52539063,1385.37402344,27.37299919,541.59399414,2788.19799805,419.33401489,63.4109993,9.30700016,89.81500244,118.9260025,14.92800045,52.79700089,350.51000977,704.57202148,10332.3984375,4299.01220703,469.75601196,149.12399292,6886.04589844,624.22302246,13045.86230469,291.07598877
131,2020-05-11,22509.93554688,1381.28601074,27.30900002,534.63500977,2774.14794922,393.27999878,59.7159996,9.30700016,112.23999786,120.84600067,12.96800041,50.44599915,354.59298706,708.36999512,10195.640625,4250.84521484,468.64898682,149.15400696,6450.70019531,621.34899902,12528.9609375,251.11399841
132,2020-05-12,22302.07226563,1284.04602051,28.77700043,521.16998291,2750.76196289,414.18600464,57.13499832,9.30700016,225.56100464,125.44300079,12.60599995,48.43000031,367.70498657,690.87298584,10203.87597656,4199.77001953,466.4119873,148.68299866,6189.1328125,628.39898682,12099.28417969,242.91000366
133,2020-05-13,22168.08007813,1181.53198242,28.77700043,513.59399414,2726.7019043,478.67800903,56.1570015,9.30700016,268.60198975,129.61799622,18.11499977,45.93000031,380.67800903,696.35797119,10328.50878906,4141.421875,467.16500854,146.12800598,5962.58984375,629.94702148,11782.0546875,266.95498657
134,2020-05-14,22026.97851563,1100.79797363,29.09600067,517.44299316,2705.46411133,583.0670166,56.03900146,9.30700016,227.97900391,135.58299255,15.47200012,44.25799942,394.04000854,706.56097412,10422.19628906,4083.48291016,479.07400513,139.6230011,5655.34619141,626.41998291,11532.52441406,329.69000244
135,2020-05-15,21789.44335938,1075.9630127,30.56399918,530.52801514,2696.63305664,641.29998779,57.5909996,9.30700016,149.04100037,140.06599426,13.7489996,41.79499817,419.26699829,706.4630127,10401.59375,4036.62011719,483.63900757,132.95100403,5472.68408203,623.88397217,11320.91015625,377.10699463
136,2020-05-16,21427.27929688,1069.05700684,30.62700081,619.86999512,2694.02099609,636.815979,68.37000275,9.30700016,115.51899719,146.375,14.75800037,39.63000107,441.81698608,723.83099365,10350.60839844,4007.0949707,488.43099976,130.29100037,5361.41894531,623.34997559,11140.16699219,381.0249939
137,2020-05-17,21131.08007813,1040.18994141,30.62700081,760.74401855,2706.43310547,583.10101318,82.5739975,9.30700016,97.94300079,152.19000244,12.87899971,39.48199844,420.57699585,732.76702881,10294.66308594,4011.89599609,491.57901001,131.23699951,5157.90576172,611.14001465,11018.328125,344.63299561
138,2020-05-18,20996.703125,1011.06201172,29.15999985,803.88702393,2721.9609375,529.22302246,74.71299744,9.30700016,110.18199921,157.58099365,13.41399956,42.25999832,403.75601196,738.03100586,10231.75878906,4046.58300781,490.48498535,130.78399658,4934.64990234,613.68597412,10868.24707031,304.58700562
139,2020-05-19,21034.67382813,973.9619751,27.69199944,741.50897217,2728.53198242,478.61401367,64.32099915,9.30700016,127.29000092,163.63900757,16.50799942,43.94200134,391.85400391,713.24102783,10151.55566406,4055.91699219,491.31799316,121.12400055,4748.22216797,614.62298584,10704.05175781,275.14700317
140,2020-05-20,21041.24023438,935.48797607,27.69199944,647.51300049,2726.26708984,437.98699951,59.59799957,9.30700016,155.8809967,173.91200256,22.90500069,45.86500168,380.59799194,703.19500732,10119.44140625,4028.07788086,495.73300171,119.07800293,4609.70019531,611.65002441,10518.30175781,261.62799072
141,2020-05-21,20907.00585938,903.32000732,27.69199944,592.8369751,2718.12890625,711.36798096,60.50899887,9.30700016,346.13598633,185.55400085,29.39100075,48.75500107,369.66598511,684.11602783,10183.92578125,3977.54101563,502.32598877,117.64199829,4515.20800781,604.49102783,10341.07421875,350.67700195
142,2020-05-22,20666.53515625,893.81097412,30.62700081,571.91900635,2701.51806641,1445.8659668,61.09999847,9.30700016,687.50598145,193.83000183,26.62800026,49.05199814,367.00100708,665.61798096,10346.27441406,3921.05395508,500.96099854,123.85299683,4445.69091797,603.77697754,10115.64355469,940.61602783
143,2020-05-23,20365.76757813,899.85400391,30.62700081,560.309021,2696.42895508,2392.89697266,57.84400177,9.30700016,799.00500488,192.55599976,29.81100082,48.13299942,367.81100464,664.55999756,10637.27929688,3876.98608398,583.88098145,123.54399872,4370.84716797,601.05200195,9890.6171875,1326.04003906
144,2020-05-24,19910.56054688,892.94299316,30.69099998,559.25,2707.3840332,2763.55688477,57.99599838,9.30700016,674.78302002,183.14300537,29.74799919,48.24399948,371.16500854,612.93200684,10902.69238281,3921.67895508,747.21697998,125.98600006,4278.89404297,605.7119751,9688.69628906,1458.73901367
145,2020-05-25,19341.03320313,868.5670166,30.5,603.18103027,2774.89990234,2492.97412109,95.19200134,12.92700005,499.34799194,171.42399597,26.59199905,48.59700012,391.88598633,654.42297363,10979.19628906,4118.57421875,897.22900391,125.46600342,4178.36083984,609.07000732,9534.35546875,1424.06103516
146,2020-05-26,18901.60351563,832.08898926,32.60499954,669.54400635,2851.54296875,2071.28808594,96.77700043,11.0369997,349.93099976,159.81300354,23.46299934,49.40599823,375.25799561,673.73797607,11000.22265625,4342.171875,913.78198242,126.02799988,4085.46508789,616.26501465,9347.16699219,1273.40002441
